InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,return_flag,order_value,Month,Weekday,Hour,risk_score
C579929,22768,FAMILY PHOTO FRAME CORNICE,-2,2011-12-01 09:34:00,9.95,17828.0,Malta,1,-19.9,12,Thursday,9,1.0
C579929,85034C,3 ROSE MORRIS BOXED CANDLES,-1,2011-12-01 09:34:00,1.25,17828.0,Malta,1,-1.25,12,Thursday,9,0.9999677775899602
C579929,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2011-12-01 09:34:00,4.25,17828.0,Malta,1,-4.25,12,Thursday,9,0.999999999998638
C579929,22307,GOLD MUG BONE CHINA TREE OF LIFE,-1,2011-12-01 09:34:00,1.06,17828.0,Malta,1,-1.06,12,Thursday,9,0.9999055613149728
C579929,72741,GRAND CHOCOLATECANDLE,-3,2011-12-01 09:34:00,1.45,17828.0,Malta,1,-4.35,12,Thursday,9,0.9999999999999796
C579930,23251,VINTAGE RED ENAMEL TRIM MUG ,-1,2011-12-01 09:36:00,1.25,15563.0,United Kingdom,1,-1.25,12,Thursday,9,0.9999172093628792
C579930,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-12-01 09:36:00,4.95,15563.0,United Kingdom,1,-9.9,12,Thursday,9,1.0
C579931,23207,LUNCH BAG ALPHABET DESIGN,-10,2011-12-01 09:39:00,1.65,13115.0,United Kingdom,1,-16.5,12,Thursday,9,1.0
C579932,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-12-01 09:42:00,9.95,14950.0,United Kingdom,1,-9.95,12,Thursday,9,1.0
C579933,22423,REGENCY CAKESTAND 3 TIER,-1,2011-12-01 09:44:00,12.75,14853.0,United Kingdom,1,-12.75,12,Thursday,9,1.0
C579934,21422,PORCELAIN ROSE SMALL,-2,2011-12-01 09:44:00,0.85,14860.0,United Kingdom,1,-1.7,12,Thursday,9,0.999999652215351
C579935,71477,COLOURED GLASS STAR T-LIGHT HOLDER,-6,2011-12-01 09:46:00,3.95,14188.0,United Kingdom,1,-23.700000000000003,12,Thursday,9,1.0
C579944,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-1,2011-12-01 10:38:00,3.29,15021.0,United Kingdom,1,-3.29,12,Thursday,10,0.9999999990576389
C579944,23462,ROCOCO WALL MIRROR WHITE,-1,2011-12-01 10:38:00,19.95,15021.0,United Kingdom,1,-19.95,12,Thursday,10,1.0
C579945,23411, TRELLIS COAT RACK,-1,2011-12-01 10:41:00,4.95,15993.0,United Kingdom,1,-4.95,12,Thursday,10,0.9999999999999216
C579945,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-12-01 10:41:00,2.95,15993.0,United Kingdom,1,-2.95,12,Thursday,10,0.9999999935444177
C579945,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-12-01 10:41:00,2.95,15993.0,United Kingdom,1,-2.95,12,Thursday,10,0.9999999935444177
C579945,22197,POPCORN HOLDER,-1,2011-12-01 10:41:00,0.85,15993.0,United Kingdom,1,-0.85,12,Thursday,10,0.999063911499081
C579948,21822,GLITTER CHRISTMAS TREE WITH BELLS,-1,2011-12-01 10:56:00,0.79,16376.0,United Kingdom,1,-0.79,12,Thursday,10,0.9986858885019418
C579948,21098,CHRISTMAS TOILET ROLL,-3,2011-12-01 10:56:00,1.25,16376.0,United Kingdom,1,-3.75,12,Thursday,10,0.9999999999991223
C579948,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2011-12-01 10:56:00,4.95,16376.0,United Kingdom,1,-4.95,12,Thursday,10,0.9999999999999216
C579968,23661,MILK MAIDS MUG ,-1,2011-12-01 11:13:00,1.65,14189.0,United Kingdom,1,-1.65,12,Thursday,11,0.9999880921964488
C579968,23660,HENRIETTA HEN MUG ,-1,2011-12-01 11:13:00,1.65,14189.0,United Kingdom,1,-1.65,12,Thursday,11,0.9999880921964488
C579970,22840,ROUND CAKE TIN VINTAGE RED,-2,2011-12-01 11:13:00,7.95,14388.0,United Kingdom,1,-15.9,12,Thursday,11,1.0
C579970,22429,ENAMEL MEASURING JUG CREAM,-2,2011-12-01 11:13:00,4.25,14388.0,United Kingdom,1,-8.5,12,Thursday,11,1.0
C579970,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,2011-12-01 11:13:00,2.95,14388.0,United Kingdom,1,-2.95,12,Thursday,11,0.9999999924064628
C579989,23415,HOME SWEET HOME HOOK,-5,2011-12-01 11:18:00,1.65,15745.0,United Kingdom,1,-8.25,12,Thursday,11,1.0
C579989,23470,CARD HOLDER LOVE BIRD LARGE ,-1,2011-12-01 11:18:00,6.25,15745.0,United Kingdom,1,-6.25,12,Thursday,11,1.0
C579992,23169,CLASSIC GLASS COOKIE JAR,-5,2011-12-01 11:21:00,3.75,13408.0,United Kingdom,1,-18.75,12,Thursday,11,1.0
C580056,22467,GUMBALL COAT RACK,-1,2011-12-01 13:12:00,2.55,14911.0,EIRE,1,-2.55,12,Thursday,13,0.9999999628986604
C580072,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,2011-12-01 14:02:00,7.65,16240.0,United Kingdom,1,-7.65,12,Thursday,14,1.0
C580099,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-12-01 15:06:00,20.8,13171.0,United Kingdom,1,-20.8,12,Thursday,15,1.0
C580131,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-12-01 18:12:00,7.95,17576.0,United Kingdom,1,-7.95,12,Thursday,18,1.0
C580131,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,-18,2011-12-01 18:12:00,2.1,17576.0,United Kingdom,1,-37.8,12,Thursday,18,1.0
C580131,85034C,3 ROSE MORRIS BOXED CANDLES,-12,2011-12-01 18:12:00,4.25,17576.0,United Kingdom,1,-51.0,12,Thursday,18,1.0
C580161,POST,POSTAGE,-2,2011-12-02 10:49:00,18.0,12700.0,France,1,-36.0,12,Friday,10,1.0
C580165,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,2011-12-02 11:21:00,16.95,12359.0,Cyprus,1,-33.9,12,Friday,11,1.0
C580165,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-12-02 11:21:00,4.95,12359.0,Cyprus,1,-9.9,12,Friday,11,1.0
C580165,22826,LOVE SEAT ANTIQUE WHITE METAL,-1,2011-12-02 11:21:00,42.5,12359.0,Cyprus,1,-42.5,12,Friday,11,1.0
C580165,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-12-02 11:21:00,4.95,12359.0,Cyprus,1,-4.95,12,Friday,11,0.9999999999999634
C580168,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,2011-12-02 11:34:00,4.95,12465.0,Belgium,1,-4.95,12,Friday,11,0.9999999999999649
C580168,22321,BIRD DECORATION RED RETROSPOT,-1,2011-12-02 11:34:00,0.85,12465.0,Belgium,1,-0.85,12,Friday,11,0.9995795042599582
C580168,22601,CHRISTMAS RETROSPOT ANGEL WOOD,-1,2011-12-02 11:34:00,0.85,12465.0,Belgium,1,-0.85,12,Friday,11,0.9995795042599582
C580168,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-1,2011-12-02 11:34:00,1.65,12465.0,Belgium,1,-1.65,12,Friday,11,0.999995454865126
C580171,23108,SET OF 10 LED DOLLY LIGHTS,-24,2011-12-02 11:42:00,3.39,17949.0,United Kingdom,1,-81.36,12,Friday,11,1.0
C580174,20961,STRAWBERRY BATH SPONGE ,-50,2011-12-02 11:45:00,1.25,14126.0,United Kingdom,1,-62.5,12,Friday,11,1.0
C580179,22974,CHILDRENS DOLLY GIRL MUG,-2,2011-12-02 11:58:00,1.65,13352.0,United Kingdom,1,-3.3,12,Friday,11,0.9999999997541988
C580179,22972,CHILDREN'S SPACEBOY MUG,-1,2011-12-02 11:58:00,1.65,13352.0,United Kingdom,1,-1.65,12,Friday,11,0.9999880921964488
C580179,21231,SWEETHEART CERAMIC TRINKET BOX,-3,2011-12-02 11:58:00,1.25,13352.0,United Kingdom,1,-3.75,12,Friday,11,0.9999999999989675
C580180,23348,CHILDRENS TOY COOKING UTENSIL SET,-3,2011-12-02 12:00:00,2.08,14688.0,United Kingdom,1,-6.24,12,Friday,12,1.0
C580180,22381,TOY TIDY PINK POLKADOT,-1,2011-12-02 12:00:00,2.1,14688.0,United Kingdom,1,-2.1,12,Friday,12,0.9999989028965383
C580180,22379,RECYCLING BAG RETROSPOT ,-8,2011-12-02 12:00:00,1.85,14688.0,United Kingdom,1,-14.8,12,Friday,12,1.0
C580263,M,Manual,-4,2011-12-02 12:43:00,9.95,12536.0,France,1,-39.8,12,Friday,12,1.0
C580263,M,Manual,-16,2011-12-02 12:43:00,0.29,12536.0,France,1,-4.64,12,Friday,12,1.0
C580263,70007,HI TEC ALPINE HAND WARMER,-12,2011-12-02 12:43:00,1.65,12536.0,France,1,-19.8,12,Friday,12,1.0
C580263,85175,CACTI T-LIGHT CANDLES,-16,2011-12-02 12:43:00,0.42,12536.0,France,1,-6.72,12,Friday,12,1.0
C580263,84821,DANISH ROSE DELUXE COASTER,-12,2011-12-02 12:43:00,0.85,12536.0,France,1,-10.2,12,Friday,12,1.0
C580263,84819,DANISH ROSE ROUND SEWING BOX,-3,2011-12-02 12:43:00,4.25,12536.0,France,1,-12.75,12,Friday,12,1.0
C580263,84817,DANISH ROSE DECORATIVE PLATE,-12,2011-12-02 12:43:00,2.1,12536.0,France,1,-25.200000000000003,12,Friday,12,1.0
C580263,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,-36,2011-12-02 12:43:00,0.42,12536.0,France,1,-15.12,12,Friday,12,1.0
C580263,22232,JIGSAW TOADSTOOLS 3 PIECE,-16,2011-12-02 12:43:00,0.59,12536.0,France,1,-9.44,12,Friday,12,1.0
C580263,21934,SKULL SHOULDER BAG,-10,2011-12-02 12:43:00,1.65,12536.0,France,1,-16.5,12,Friday,12,1.0
C580263,21872,GLAMOROUS  MUG,-12,2011-12-02 12:43:00,1.06,12536.0,France,1,-12.72,12,Friday,12,1.0
C580312,23544,WALL ART MID CENTURY MODERN ,-1,2011-12-02 15:09:00,8.25,13969.0,United Kingdom,1,-8.25,12,Friday,15,1.0
C580312,22598,CHRISTMAS MUSICAL ZINC TREE,-6,2011-12-02 15:09:00,0.85,13969.0,United Kingdom,1,-5.1,12,Friday,15,1.0
C580312,22597,MUSICAL ZINC HEART DECORATION ,-10,2011-12-02 15:09:00,0.85,13969.0,United Kingdom,1,-8.5,12,Friday,15,1.0
C580312,22338,STAR DECORATION PAINTED ZINC ,-18,2011-12-02 15:09:00,0.65,13969.0,United Kingdom,1,-11.7,12,Friday,15,1.0
C580312,21810,CHRISTMAS HANGING STAR WITH BELL,-11,2011-12-02 15:09:00,1.25,13969.0,United Kingdom,1,-13.75,12,Friday,15,1.0
C580312,22340,NOEL GARLAND PAINTED ZINC ,-12,2011-12-02 15:09:00,1.45,13969.0,United Kingdom,1,-17.4,12,Friday,15,1.0
C580313,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2011-12-02 15:10:00,2.95,12668.0,Germany,1,-2.95,12,Friday,15,0.9999999957723877
C580313,22649,STRAWBERRY FAIRY CAKE TEAPOT,-3,2011-12-02 15:10:00,4.95,12668.0,Germany,1,-14.85,12,Friday,15,1.0
C580313,22419,LIPSTICK PEN RED,-6,2011-12-02 15:10:00,0.42,12668.0,Germany,1,-2.52,12,Friday,15,0.9999999999999996
C580313,22303,COFFEE MUG APPLES DESIGN,-2,2011-12-02 15:10:00,2.55,12668.0,Germany,1,-5.1,12,Friday,15,0.9999999999999729
C580313,21232,STRAWBERRY CERAMIC TRINKET POT,-3,2011-12-02 15:10:00,1.25,12668.0,Germany,1,-3.75,12,Friday,15,0.9999999999994251
C580392,84247E,PACK OF 12 CHRISTMAS FUN CARDS,-12,2011-12-04 10:46:00,2.95,16283.0,United Kingdom,1,-35.400000000000006,12,Sunday,10,1.0
C580507,22423,REGENCY CAKESTAND 3 TIER,-1,2011-12-04 13:37:00,12.75,15867.0,United Kingdom,1,-12.75,12,Sunday,13,1.0
C580507,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,-1,2011-12-04 13:37:00,2.1,15867.0,United Kingdom,1,-2.1,12,Sunday,13,0.9999987095053628
C580510,M,Manual,-1,2011-12-04 13:48:00,1.25,14456.0,United Kingdom,1,-1.25,12,Sunday,13,0.9998415168266152
C580522,23075,PARLOUR CERAMIC WALL HOOK,-1,2011-12-04 14:59:00,4.15,13435.0,United Kingdom,1,-4.15,12,Sunday,14,0.9999999999861204
C580597,23302,KNEELING MAT HOUSEWORK  DESIGN,-6,2011-12-05 11:02:00,0.79,16360.0,United Kingdom,1,-4.74,12,Monday,11,1.0
C580597,22197,POPCORN HOLDER,-1,2011-12-05 11:02:00,0.85,16360.0,United Kingdom,1,-0.85,12,Monday,11,0.9988990845752128
C580641,71477,COLOURED GLASS STAR T-LIGHT HOLDER,-14,2011-12-05 12:52:00,3.95,15621.0,United Kingdom,1,-55.3,12,Monday,12,1.0
C580649,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-12-05 13:20:00,2.95,14777.0,United Kingdom,1,-2.95,12,Monday,13,0.9999999894934161
C580686,22960,JAM MAKING SET WITH JARS,-1,2011-12-05 15:28:00,4.25,15984.0,United Kingdom,1,-4.25,12,Monday,15,0.9999999999907299
C580686,22963,JAM JAR WITH GREEN LID,-6,2011-12-05 15:28:00,0.85,15984.0,United Kingdom,1,-5.1,12,Monday,15,1.0
C580686,22358,KINGS CHOICE TEA CADDY ,-1,2011-12-05 15:28:00,2.95,15984.0,United Kingdom,1,-2.95,12,Monday,15,0.9999999854628612
C580686,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2011-12-05 15:28:00,1.65,15984.0,United Kingdom,1,-1.65,12,Monday,15,0.9999772038375486
C580686,22842,BISCUIT TIN VINTAGE RED,-1,2011-12-05 15:28:00,6.75,15984.0,United Kingdom,1,-6.75,12,Monday,15,1.0
C580698,22993,SET OF 4 PANTRY JELLY MOULDS,-12,2011-12-05 16:12:00,1.25,17426.0,United Kingdom,1,-15.0,12,Monday,16,1.0
C580701,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-3,2011-12-05 16:25:00,4.95,14793.0,United Kingdom,1,-14.85,12,Monday,16,1.0
C580702,23494,VINTAGE DOILY DELUXE SEWING KIT ,-40,2011-12-05 16:26:00,5.95,17404.0,Sweden,1,-238.0,12,Monday,16,1.0
C580703,22424,ENAMEL BREAD BIN CREAM,-2,2011-12-05 16:26:00,12.75,16705.0,United Kingdom,1,-25.5,12,Monday,16,1.0
C580703,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-12-05 16:26:00,3.75,16705.0,United Kingdom,1,-3.75,12,Monday,16,0.9999999998152467
C580707,23661,MILK MAIDS MUG ,-6,2011-12-05 16:32:00,1.65,12957.0,United Kingdom,1,-9.9,12,Monday,16,1.0
C580708,84946,ANTIQUE SILVER T-LIGHT GLASS,-12,2011-12-05 16:33:00,1.25,14546.0,United Kingdom,1,-15.0,12,Monday,16,1.0
C580710,20802,SMALL GLASS SUNDAE DISH CLEAR,-3,2011-12-05 16:34:00,1.65,14198.0,United Kingdom,1,-4.949999999999999,12,Monday,16,0.9999999999999887
C580710,23175,REGENCY MILK JUG PINK ,-1,2011-12-05 16:34:00,3.25,14198.0,United Kingdom,1,-3.25,12,Monday,16,0.9999999968696758
C580711,85066,CREAM SWEETHEART MINI CHEST,-1,2011-12-05 16:36:00,12.75,16057.0,United Kingdom,1,-12.75,12,Monday,16,1.0
C580711,23407,SET OF 2 TRAYS HOME SWEET HOME,-2,2011-12-05 16:36:00,9.95,16057.0,United Kingdom,1,-19.9,12,Monday,16,1.0
C580711,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-12-05 16:36:00,4.95,16057.0,United Kingdom,1,-4.95,12,Monday,16,0.9999999999997926
C580714,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-12-05 16:39:00,4.95,12479.0,Germany,1,-9.9,12,Monday,16,1.0
C580714,20979,36 PENCILS TUBE RED RETROSPOT,-4,2011-12-05 16:39:00,1.25,12479.0,Germany,1,-5.0,12,Monday,16,1.0
C580726,CRUK,CRUK Commission,-1,2011-12-05 17:17:00,1100.44,14096.0,United Kingdom,1,-1100.44,12,Monday,17,1.0
C580740,20978,36 PENCILS TUBE SKULLS,-16,2011-12-06 09:25:00,1.25,12479.0,Germany,1,-20.0,12,Tuesday,9,1.0
C580740,20979,36 PENCILS TUBE RED RETROSPOT,-12,2011-12-06 09:25:00,1.25,12479.0,Germany,1,-15.0,12,Tuesday,9,1.0
C580741,23084,RABBIT NIGHT LIGHT,-2,2011-12-06 09:29:00,2.08,17659.0,United Kingdom,1,-4.16,12,Tuesday,9,0.9999999999969782
C580741,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-12-06 09:29:00,9.95,17659.0,United Kingdom,1,-9.95,12,Tuesday,9,1.0
C580747,79321,CHILLI LIGHTS,-1,2011-12-06 09:46:00,5.75,17611.0,United Kingdom,1,-5.75,12,Tuesday,9,0.9999999999999993
C580749,22940,FELTCRAFT CHRISTMAS FAIRY,-12,2011-12-06 09:49:00,0.5,18167.0,United Kingdom,1,-6.0,12,Tuesday,9,1.0
C580749,22795,SWEETHEART RECIPE BOOK STAND,-6,2011-12-06 09:49:00,0.7,18167.0,United Kingdom,1,-4.199999999999999,12,Tuesday,9,1.0
C580751,23201,JUMBO BAG ALPHABET,-10,2011-12-06 09:56:00,2.08,12921.0,United Kingdom,1,-20.8,12,Tuesday,9,1.0
C580751,23080,RED METAL BOX TOP SECRET,-2,2011-12-06 09:56:00,8.25,12921.0,United Kingdom,1,-16.5,12,Tuesday,9,1.0
C580761,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-12-06 10:31:00,8.5,17528.0,United Kingdom,1,-8.5,12,Tuesday,10,1.0
C580761,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-1,2011-12-06 10:31:00,4.95,17528.0,United Kingdom,1,-4.95,12,Tuesday,10,0.9999999999999216
C580761,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,2011-12-06 10:31:00,4.95,17528.0,United Kingdom,1,-4.95,12,Tuesday,10,0.9999999999999216
C580762,22625,RED KITCHEN SCALES,-1,2011-12-06 10:32:00,7.65,14543.0,United Kingdom,1,-7.65,12,Tuesday,10,1.0
C580762,22960,JAM MAKING SET WITH JARS,-2,2011-12-06 10:32:00,4.25,14543.0,United Kingdom,1,-8.5,12,Tuesday,10,1.0
C580762,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,2011-12-06 10:32:00,4.95,14543.0,United Kingdom,1,-4.95,12,Tuesday,10,0.9999999999999216
C580762,22605,WOODEN CROQUET GARDEN SET,-1,2011-12-06 10:32:00,10.95,14543.0,United Kingdom,1,-10.95,12,Tuesday,10,1.0
C580764,22667,RECIPE BOX RETROSPOT ,-12,2011-12-06 10:38:00,2.95,14562.0,United Kingdom,1,-35.400000000000006,12,Tuesday,10,1.0
C580764,22667,RECIPE BOX RETROSPOT ,-12,2011-12-06 10:38:00,2.95,14562.0,United Kingdom,1,-35.400000000000006,12,Tuesday,10,1.0
C580766,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2011-12-06 10:46:00,3.75,14562.0,United Kingdom,1,-3.75,12,Tuesday,10,0.9999999999302507
C580766,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-12-06 10:46:00,7.95,14562.0,United Kingdom,1,-7.95,12,Tuesday,10,1.0
C580766,22667,RECIPE BOX RETROSPOT ,-1,2011-12-06 10:46:00,2.55,14562.0,United Kingdom,1,-2.55,12,Tuesday,10,0.9999999378940577
C580766,23301,GARDENERS KNEELING PAD KEEP CALM ,-1,2011-12-06 10:46:00,1.65,14562.0,United Kingdom,1,-1.65,12,Tuesday,10,0.9999898766620893
C580767,85099F,JUMBO BAG STRAWBERRY,-1,2011-12-06 10:52:00,2.08,14655.0,United Kingdom,1,-2.08,12,Tuesday,10,0.9999991120466327
C580768,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-12-06 10:54:00,12.5,13914.0,United Kingdom,1,-12.5,12,Tuesday,10,1.0
C580769,23527,WALL ART ANIMALS AND NATURE ,-1,2011-12-06 10:55:00,3.75,14869.0,United Kingdom,1,-3.75,12,Tuesday,10,0.9999999999302507
C580770,23322,LARGE WHITE HEART OF WICKER,-3,2011-12-06 10:56:00,2.95,13255.0,United Kingdom,1,-8.850000000000001,12,Tuesday,10,1.0
C580773,23202,JUMBO BAG VINTAGE LEAF,-20,2011-12-06 11:05:00,2.08,16523.0,United Kingdom,1,-41.6,12,Tuesday,11,1.0
C580805,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-12-06 11:23:00,2.95,16764.0,United Kingdom,1,-2.95,12,Tuesday,11,0.9999999924064628
C580821,84949,SILVER HANGING T-LIGHT HOLDER,-5,2011-12-06 11:32:00,1.45,13098.0,United Kingdom,1,-7.25,12,Tuesday,11,1.0
C580826,23249,VINTAGE RED ENAMEL TRIM PLATE,-1,2011-12-06 11:37:00,1.65,17490.0,United Kingdom,1,-1.65,12,Tuesday,11,0.9999880921964488
C580826,23250,VINTAGE RED TRIM ENAMEL BOWL ,-31,2011-12-06 11:37:00,1.25,17490.0,United Kingdom,1,-38.75,12,Tuesday,11,1.0
C580832,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,2011-12-06 11:40:00,3.75,12753.0,Japan,1,-3.75,12,Tuesday,11,0.9999999999680067
C580832,23237,SET OF 4 KNICK KNACK TINS LEAF,-3,2011-12-06 11:40:00,3.75,12753.0,Japan,1,-11.25,12,Tuesday,11,1.0
C580832,22667,RECIPE BOX RETROSPOT ,-3,2011-12-06 11:40:00,2.55,12753.0,Japan,1,-7.649999999999999,12,Tuesday,11,1.0
C580832,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,2011-12-06 11:40:00,1.45,12753.0,Japan,1,-2.9,12,Tuesday,11,0.9999999993624267
C580832,23480,MINI LIGHTS WOODLAND MUSHROOMS,-15,2011-12-06 11:40:00,3.29,12753.0,Japan,1,-49.35,12,Tuesday,11,1.0
C580832,22466,FAIRY TALE COTTAGE NIGHT LIGHT,-17,2011-12-06 11:40:00,1.65,12753.0,Japan,1,-28.05,12,Tuesday,11,1.0
C580832,23084,RABBIT NIGHT LIGHT,-7,2011-12-06 11:40:00,1.79,12753.0,Japan,1,-12.53,12,Tuesday,11,1.0
C580832,22621,TRADITIONAL KNITTING NANCY,-1,2011-12-06 11:40:00,1.45,12753.0,Japan,1,-1.45,12,Tuesday,11,0.9999855974371353
C580886,21258,VICTORIAN SEWING BOX LARGE,-5,2011-12-06 12:25:00,10.95,15311.0,United Kingdom,1,-54.75,12,Tuesday,12,1.0
C580912,22041,"RECORD FRAME 7"" SINGLE SIZE ",-24,2011-12-06 13:37:00,2.55,12989.0,United Kingdom,1,-61.2,12,Tuesday,13,1.0
C580913,22536,MAGIC DRAWING SLATE PURDEY,-120,2011-12-06 13:41:00,0.36,17857.0,United Kingdom,1,-43.2,12,Tuesday,13,1.0
C580917,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,-1,2011-12-06 13:57:00,0.65,13362.0,United Kingdom,1,-0.65,12,Tuesday,13,0.9952924026140935
C580917,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-1,2011-12-06 13:57:00,1.65,13362.0,United Kingdom,1,-1.65,12,Tuesday,13,0.9999835241783245
C580917,22273,FELTCRAFT DOLL MOLLY,-1,2011-12-06 13:57:00,2.95,13362.0,United Kingdom,1,-2.95,12,Tuesday,13,0.9999999894934161
C580918,21218,RED SPOTTY BISCUIT TIN,-24,2011-12-06 14:01:00,3.25,16779.0,United Kingdom,1,-78.0,12,Tuesday,14,1.0
C580919,23493,VINTAGE DOILY TRAVEL SEWING KIT,-4,2011-12-06 14:07:00,1.95,16571.0,United Kingdom,1,-7.8,12,Tuesday,14,1.0
C580919,23486,ANTIQUE HEART SHELF UNIT,-2,2011-12-06 14:07:00,16.65,16571.0,United Kingdom,1,-33.3,12,Tuesday,14,1.0
C580919,23469,CARD HOLDER LOVE BIRD SMALL,-2,2011-12-06 14:07:00,4.15,16571.0,United Kingdom,1,-8.3,12,Tuesday,14,1.0
C580919,23452,HEART MINI PORTRAIT FRAME,-1,2011-12-06 14:07:00,1.95,16571.0,United Kingdom,1,-1.95,12,Tuesday,14,0.9999964521676915
C580919,23408,PHOTO FRAME LINEN AND LACE SMALL,-6,2011-12-06 14:07:00,2.08,16571.0,United Kingdom,1,-12.48,12,Tuesday,14,1.0
C580919,23240,SET OF 4 KNICK KNACK TINS DOILY ,-1,2011-12-06 14:07:00,4.15,16571.0,United Kingdom,1,-4.15,12,Tuesday,14,0.9999999999861204
C580919,22766,PHOTO FRAME CORNICE,-8,2011-12-06 14:07:00,2.95,16571.0,United Kingdom,1,-23.6,12,Tuesday,14,1.0
C580919,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-12-06 14:07:00,4.95,16571.0,United Kingdom,1,-4.95,12,Tuesday,14,0.9999999999998501
C580919,21833,CAMOUFLAGE LED TORCH,-1,2011-12-06 14:07:00,1.69,16571.0,United Kingdom,1,-1.69,12,Tuesday,14,0.9999845461584924
C580919,21642,ASSORTED TUTTI FRUTTI PEN,-1,2011-12-06 14:07:00,0.29,16571.0,United Kingdom,1,-0.29,12,Tuesday,14,0.9590660347624664
C580954,22333,RETROSPOT PARTY BAG + STICKER SET,-32,2011-12-06 14:19:00,1.65,12967.0,United Kingdom,1,-52.8,12,Tuesday,14,1.0
C580954,22276,WASH BAG VINTAGE ROSE PAISLEY,-6,2011-12-06 14:19:00,2.55,12967.0,United Kingdom,1,-15.3,12,Tuesday,14,1.0
C580954,22128,PARTY CONES CANDY ASSORTED,-42,2011-12-06 14:19:00,1.25,12967.0,United Kingdom,1,-52.5,12,Tuesday,14,1.0
C580954,22111,SCOTTIE DOG HOT WATER BOTTLE,-4,2011-12-06 14:19:00,4.95,12967.0,United Kingdom,1,-19.8,12,Tuesday,14,1.0
C580954,21429,RED GINGHAM ROSE JEWELLERY BOX,-25,2011-12-06 14:19:00,1.65,12967.0,United Kingdom,1,-41.25,12,Tuesday,14,1.0
C580954,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,-25,2011-12-06 14:19:00,3.75,12967.0,United Kingdom,1,-93.75,12,Tuesday,14,1.0
C580954,21242,RED RETROSPOT PLATE ,-5,2011-12-06 14:19:00,1.69,12967.0,United Kingdom,1,-8.45,12,Tuesday,14,1.0
C580954,21238,RED RETROSPOT CUP,-16,2011-12-06 14:19:00,0.85,12967.0,United Kingdom,1,-13.6,12,Tuesday,14,1.0
C580954,20682,RED RETROSPOT CHILDRENS UMBRELLA,-15,2011-12-06 14:19:00,3.25,12967.0,United Kingdom,1,-48.75,12,Tuesday,14,1.0
C580954,84997D,CHILDRENS CUTLERY POLKADOT PINK,-4,2011-12-06 14:19:00,3.75,12967.0,United Kingdom,1,-15.0,12,Tuesday,14,1.0
C580954,84997C,CHILDRENS CUTLERY POLKADOT BLUE,-5,2011-12-06 14:19:00,3.75,12967.0,United Kingdom,1,-18.75,12,Tuesday,14,1.0
C580954,84997B,CHILDRENS CUTLERY RETROSPOT RED ,-6,2011-12-06 14:19:00,3.75,12967.0,United Kingdom,1,-22.5,12,Tuesday,14,1.0
C580954,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,-9,2011-12-06 14:19:00,3.75,12967.0,United Kingdom,1,-33.75,12,Tuesday,14,1.0
